"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS",
"99400144720","Parc de Salut Mar - Centre Fòrum","Hospital de Dia","C","Llull","410","410","70","el Besòs i el Maresme","10","Sant Martí","08019","019","BARCELONA","41.412833","2.218552","434690.536","4584881.746","434782.507","4585082.708","933268500","Centraleta","","","","","","","",
"99400144720","Parc de Salut Mar - Centre Fòrum","Hospital de Dia","C","Llull","410","410","70","el Besòs i el Maresme","10","Sant Martí","08019","019","BARCELONA","41.412833","2.218552","434690.536","4584881.746","434782.507","4585082.708","933268560","Fax","","","","","","","",
"99400152294","Centre d'Atenció Primària San Rafael","#","Pg","Vall d'Hebron","107","117","40","Montbau","07","Horta-Guinardó","08035","019","BARCELONA","41.42627","2.140431","428176.373","4586435.304","428268.283","4586636.278","933268901","Tel.","Programació de visites","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquests horaris truqueu al 061<br>o adreceu-vos al CUAP Horta o a l'Hospital<br> Vall d'Hebron",
"99400152294","Centre d'Atenció Primària San Rafael","#","Pg","Vall d'Hebron","107","117","40","Montbau","07","Horta-Guinardó","08035","019","BARCELONA","41.42627","2.140431","428176.373","4586435.304","428268.283","4586636.278","934289541","Centraleta","","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquests horaris truqueu al 061<br>o adreceu-vos al CUAP Horta o a l'Hospital<br> Vall d'Hebron",
"99400181529","Fundació Hospital de Dia de Nou Barris","#","C","Almansa","43","43","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.442988","2.175029","431085.019","4588263.258","431176.956","4588464.25","932539208","Fax"," ","","","","","","",
"99400181529","Fundació Hospital de Dia de Nou Barris","#","C","Almansa","43","43","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.442988","2.175029","431085.019","4588263.258","431176.956","4588464.25","932539211","Tel."," ","","","","","","",
"99400187136","Clinica del Son Estivill","#","C","Rosales","9","9","24","les Tres Torres","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.401672","2.128546","427155.771","4583714.397","427247.673","4583915.346","932121354","Tel.","","","","","","","",
"99400187136","Clinica del Son Estivill","#","C","Rosales","9","9","24","les Tres Torres","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.401672","2.128546","427155.771","4583714.397","427247.673","4583915.346","932530854","Fax","","","","","","","",
"99400187993","Parc Sanitari Pere Virgili","Hospital de Dia Sant Jordi","Av","Vallcarca","169","205","28","Vallcarca i els Penitents","06","Gràcia","08023","019","BARCELONA","41.415817","2.141887","428286.499","4585273.58","428378.411","4585474.544","932594000","Tel.","","","","","","","",
"99400187993","Parc Sanitari Pere Virgili","Hospital de Dia Sant Jordi","C","Esteve Terradas","30","30","28","Vallcarca i els Penitents","06","Gràcia","08023","019","BARCELONA","41.416081","2.140681","428186.037","4585303.936","428277.948","4585504.9","932594000","Tel.","","","","","","","",
"99400187993","Parc Sanitari Pere Virgili","Hospital de Dia Sant Jordi","C","Esteve Terradas","30","30","28","Vallcarca i els Penitents","06","Gràcia","08023","019","BARCELONA","41.416081","2.140681","428186.037","4585303.936","428277.948","4585504.9","932594001","Fax","","","","","","","",
"99400187993","Parc Sanitari Pere Virgili","Hospital de Dia Sant Jordi","Av","Vallcarca","169","205","28","Vallcarca i els Penitents","06","Gràcia","08023","019","BARCELONA","41.415817","2.141887","428286.499","4585273.58","428378.411","4585474.544","932594001","Fax","","","","","","","",
"99400222345","Hospital de Dia d'Adolescents Les Corts - Sarrià - Sant Gervasi","#","Via","Augusta","364","372","23","Sarrià","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.401967","2.121532","426569.777","4583753.017","426661.673","4583953.966","933636503","Tel.","","","","","","","",
"99400254536","Centre Integral de Salut Cotxeres","Centre d'Atenció Primaria","Av","Quinze","18","30","44","Vilapicina i la Torre Llobeta","08","Nou Barris","08016","019","BARCELONA","41.426156","2.176223","431166.938","4586393.612","431258.876","4586594.587","932438988","Urgències","","01/01","31/12","1111111","08:00:00","20:00:00","Atenció primària",
"99400254536","Centre Integral de Salut Cotxeres","Centre d'Atenció Primaria","Av","Quinze","18","30","44","Vilapicina i la Torre Llobeta","08","Nou Barris","08016","019","BARCELONA","41.426156","2.176223","431166.938","4586393.612","431258.876","4586594.587","932438988","Urgències","","01/01","31/12","0000000","00:00:00","23:59:00","Urgències d'atenció<br>primària",
"99400254536","Centre Integral de Salut Cotxeres","Centre d'Atenció Primaria","Av","Quinze","18","30","44","Vilapicina i la Torre Llobeta","08","Nou Barris","08016","019","BARCELONA","41.426156","2.176223","431166.938","4586393.612","431258.876","4586594.587","932438989","Tel.","","01/01","31/12","1111111","08:00:00","20:00:00","Atenció primària",
"99400254536","Centre Integral de Salut Cotxeres","Centre d'Atenció Primaria","Av","Quinze","18","30","44","Vilapicina i la Torre Llobeta","08","Nou Barris","08016","019","BARCELONA","41.426156","2.176223","431166.938","4586393.612","431258.876","4586594.587","932438989","Tel.","","01/01","31/12","0000000","00:00:00","23:59:00","Urgències d'atenció<br>primària",
"99400264609","Fundació ACE - Institut Català de Neurociències Aplicades","Hospital de Dia","C","Taquígraf Garriga","4","8","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.385693","2.131615","427394.552","4581937.895","427486.456","4582138.828","934443109","Tel.","","01/01","31/12","0000011","10:00:00","18:00:00"," ",
"99400264609","Fundació ACE - Institut Català de Neurociències Aplicades","Hospital de Dia","C","Taquígraf Garriga","4","8","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.385693","2.131615","427394.552","4581937.895","427486.456","4582138.828","933211686","Fax","","01/01","31/12","0000011","10:00:00","18:00:00"," ",
"99400271175","Centre Integral de Salut Cotxeres","Hospital de Dia","Av","Quinze","18","30","44","Vilapicina i la Torre Llobeta","08","Nou Barris","08016","019","BARCELONA","41.426156","2.176223","431166.938","4586393.612","431258.876","4586594.587","932438989","Centraleta","","","","","","","",
"99400279672","Clínica Sant Antoni","#","C","Sant Eloi","6","8","13","la Marina de Port","03","Sants-Montjuïc","08038","019","BARCELONA","41.356077","2.143302","428339.178","4578640.172","428431.092","4578841.074","932974029","Fax","","","","","","","",
"99400279672","Clínica Sant Antoni","#","C","Sant Eloi","6","8","13","la Marina de Port","03","Sants-Montjuïc","08038","019","BARCELONA","41.356077","2.143302","428339.178","4578640.172","428431.092","4578841.074","932974010","Tel.","","","","","","","",
"99400280578","Clínica Dermatològica Dermik","#","C","Escoles Pies","7","7","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.394752","2.136261","427793.028","4582939.674","427884.936","4583140.616","935464710","Tel.","","","","","","","",
"99400280578","Clínica Dermatològica Dermik","#","C","Escoles Pies","7","7","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.394752","2.136261","427793.028","4582939.674","427884.936","4583140.616","935464729","Fax","","","","","","","",
"99400282464","Centre d'Atenció Primària Comte Borrell","#","C","Comte Borrell","305","305","09","la Nova Esquerra de l'Eixample","02","Eixample","08029","019","BARCELONA","41.389505","2.146406","428635.356","4582348.786","428727.272","4582549.723","932271800","Centraleta","","01/01","31/12","0000011","08:00:00","20:00:00","Dissabtes de 9 a 14h,<br>s'atén al CAP Casanova",
"99400284987","Centre d'Urgències d'Atenció Primària Horta","#","C","Sant Gaudenci","21","21","43","Horta","07","Horta-Guinardó","08031","019","BARCELONA","41.43484","2.157438","429606.678","4587372.8","429698.601","4587573.784","934289517","Tel.","","01/01","31/12","0000000","00:00:00","23:59:00"," ",
"99400284987","Centre d'Urgències d'Atenció Primària Horta","#","C","Sant Gaudenci","21","21","43","Horta","07","Horta-Guinardó","08031","019","BARCELONA","41.43484","2.157438","429606.678","4587372.8","429698.601","4587573.784","934283393","Tel.","","01/01","31/12","0000000","00:00:00","23:59:00"," ",
"99400284987","Centre d'Urgències d'Atenció Primària Horta","#","C","Sant Gaudenci","21","21","43","Horta","07","Horta-Guinardó","08031","019","BARCELONA","41.43484","2.157438","429606.678","4587372.8","429698.601","4587573.784","934284609","Tel.","","01/01","31/12","0000000","00:00:00","23:59:00"," ",
"99400284987","Centre d'Urgències d'Atenció Primària Horta","#","C","Sant Gaudenci","21","21","43","Horta","07","Horta-Guinardó","08031","019","BARCELONA","41.43484","2.157438","429606.678","4587372.8","429698.601","4587573.784","934283435","Tel.","","01/01","31/12","0000000","00:00:00","23:59:00"," ",
"99400313275","Centre de Salut Isabel Roig-Casernes de Sant Andreu","Centre d'Urgències d'Atenció Primària Casernes de Sant Andreu","C","Fernando Pessoa","51","51","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.443165","2.192846","432573.571","4588268.795","432665.521","4588469.788","932747950","Tel.","","01/01","31/12","0000000","00:00:00","23:59:00"," ",
"99400323849","Centre d'Atenció Pediàtrica Integral Barcelona Esquerra","Servei d'Urgències Pediàtriques","C","Numància","9","13","18","Sants","03","Sants-Montjuïc","08029","019","BARCELONA","41.381424","2.141052","428178.827","4581456.048","428270.739","4581656.976","934445444","Tel.","","01/01","31/12","0000000","08:00:00","22:00:00"," ",
"99400344819","Centre de Salut Isabel Roig-Casernes de Sant Andreu","Centre d'Atenció Primària Casernes","C","Fernando Pessoa","51","51","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.443165","2.192846","432573.571","4588268.795","432665.521","4588469.788","933268901","Tel.","Programació de visites","01/01","31/12","0000011","08:00:00","20:00:00"," ",
"99400344819","Centre de Salut Isabel Roig-Casernes de Sant Andreu","Centre d'Atenció Primària Casernes","C","Fernando Pessoa","51","51","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.443165","2.192846","432573.571","4588268.795","432665.521","4588469.788","932747955","Tel.","","01/01","31/12","0000011","08:00:00","20:00:00"," ",
"99400344819","Centre de Salut Isabel Roig-Casernes de Sant Andreu","Centre d'Atenció Primària Casernes","C","Fernando Pessoa","51","51","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.443165","2.192846","432573.571","4588268.795","432665.521","4588469.788","936241321","Fax","","01/01","31/12","0000011","08:00:00","20:00:00"," ",
"99400400950","Centre d'Atenció Primària Guinardó","#","C","Teodor Llorente","26","26","35","el Guinardó","07","Horta-Guinardó","08041","019","BARCELONA","41.419029","2.178785","431373.521","4585600.374","431465.461","4585801.342","936338851","Fax","","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquest horari truqueu al 061<br>o CUAP Dos de Maig o CUAP<br> Cotxeres",
"99400400950","Centre d'Atenció Primària Guinardó","#","C","Teodor Llorente","26","26","35","el Guinardó","07","Horta-Guinardó","08041","019","BARCELONA","41.419029","2.178785","431373.521","4585600.374","431465.461","4585801.342","933489901","Tel.","","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquest horari truqueu al 061<br>o CUAP Dos de Maig o CUAP<br> Cotxeres",
"99400400950","Centre d'Atenció Primària Guinardó","#","C","Teodor Llorente","26","26","35","el Guinardó","07","Horta-Guinardó","08041","019","BARCELONA","41.419029","2.178785","431373.521","4585600.374","431465.461","4585801.342","933268901","Tel.","Programació de visites","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquest horari truqueu al 061<br>o CUAP Dos de Maig o CUAP<br> Cotxeres",
"99400417752","Policlínica ICOA - Instituto de Cirugia Ocular Avanzada","#","C","Bolívia","160","160","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.407191","2.196935","432878.094","4584271.815","432970.048","4584472.771","931836800","Tel.","","","","","","","",
"99400417756","Cliníca Axisclínic *Comte d'Urgell","#","C","Comte d'Urgell","168","168","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.38687","2.152629","429152.81","4582051.152","429244.731","4582252.086","934546947","Tel.","","","","","","","",
"99400417760","Cliníca Axisclínic *Sant Andreu","#","C","Bascònia","12","12","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.434954","2.186925","432070.39","4587361.928","432162.336","4587562.912","933461976","Tel.","","","","","","","",
"99400429814","Hospital de Dia Còrsega","#","Ptge","Còrsega","20","20","64","el Camp de l'Arpa del Clot","10","Sant Martí","08026","019","BARCELONA","41.410651","2.178658","431354.086","4584670.349","431446.026","4584871.308","934592492","Tel.","","","","","","","",
"99400486709","Centre d'Atenció Primària  Vila de Gràcia-Cibeles","#","C","Còrsega","363","363","31","la Vila de Gràcia","06","Gràcia","08037","019","BARCELONA","41.398698","2.162003","429949.239","4583356.596","430041.167","4583557.542","934590930","Tel.","","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquest horari truqueu al 061<br>o CUAP Dos de Maig",
"99400486709","Centre d'Atenció Primària  Vila de Gràcia-Cibeles","#","C","Còrsega","363","363","31","la Vila de Gràcia","06","Gràcia","08037","019","BARCELONA","41.398698","2.162003","429949.239","4583356.596","430041.167","4583557.542","934590930","Tel.","","01/01","31/12","1111101","09:00:00","14:00:00"," ",
"99400486709","Centre d'Atenció Primària  Vila de Gràcia-Cibeles","#","C","Còrsega","363","363","31","la Vila de Gràcia","06","Gràcia","08037","019","BARCELONA","41.398698","2.162003","429949.239","4583356.596","430041.167","4583557.542","933268901","Tel.","Programació de visites","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquest horari truqueu al 061<br>o CUAP Dos de Maig",
"99400486709","Centre d'Atenció Primària  Vila de Gràcia-Cibeles","#","C","Còrsega","363","363","31","la Vila de Gràcia","06","Gràcia","08037","019","BARCELONA","41.398698","2.162003","429949.239","4583356.596","430041.167","4583557.542","933268901","Tel.","Programació de visites","01/01","31/12","1111101","09:00:00","14:00:00"," ",
"99400591673","Instituto de Trastornos Alimentarios","#","C","Avenir","14","","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.397073","2.148828","428846.103","4583186.964","428938.021","4583387.909","932530243","Fax","","","","","","","",
"99400591673","Instituto de Trastornos Alimentarios","#","C","Avenir","14","","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.397073","2.148828","428846.103","4583186.964","428938.021","4583387.909","93 144 60 50","Tel.","","","","","","","",
"99400591673","Instituto de Trastornos Alimentarios","#","C","Avenir","14","","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.397073","2.148828","428846.103","4583186.964","428938.021","4583387.909","932530137","Tel."," ","","","","","","",
"99400593384","Hospital Plató","Centre d'Urgències d'Atenció Primària","C","Plató","21","21","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.4013","2.142436","428316.422","4583661.463","428408.335","4583862.412","933069900","Centraleta","","01/01","31/12","0000000","00:00:00","23:59:00"," ",
"99400593385","Hospital  Universitari del Sagrat Cor","Centre d'Urgències d'Atenció Primària","C","Viladomat","288","288","09","la Nova Esquerra de l'Eixample","02","Eixample","08029","019","BARCELONA","41.388798","2.145453","428554.938","4582271.011","428646.853","4582471.947","933221111","Centraleta","","01/01","31/12","0000000","00:00:00","23:59:00"," ",
"99400607886","Clínica Podològica Integral","#","Pg","Zona Franca","242","242","13","la Marina de Port","03","Sants-Montjuïc","08038","019","BARCELONA","41.363372","2.137021","427821.815","4579455.344","427913.724","4579656.254","606142924","Tel.","","","","","","","",
"99400632531","Centre d'Atenció Primària Roger","#","C","Roger","48","64","17","Sants - Badal","03","Sants-Montjuïc","08028","019","BARCELONA","41.377408","2.128514","427125.989","4581020.64","427217.891","4581221.564","933268901","Tel.","Programació de visites","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquest horari truqueu al 061<br>o CUAP Manso",
"99400632531","Centre d'Atenció Primària Roger","#","C","Roger","48","64","17","Sants - Badal","03","Sants-Montjuïc","08028","019","BARCELONA","41.377408","2.128514","427125.989","4581020.64","427217.891","4581221.564","934310039","Centraleta","","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquest horari truqueu al 061<br>o CUAP Manso",
